ID Chamado,TÍTULO,DATA E HORA ABERTURA,STATUS,,,,CAMPUS,,,,,CATEGORIA COMPLETA,,,,Valor do chamado,,,,Latitude x Longitude Geral,,DESCRIÇÃO GLPI,TÍTULO O.S.M.,DESCRIÇÃO O.S.M.,Classificação IA,,Avaliação (%),Executor,Criticidade Atribuída por IA
2019110054,Janela solta na cantina,2019-11-04 11:52,Fechado,,,,Campus Sosígenes Costa,,,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,,,0,,,,"-16.426141435445587, -39.135649217286215",,Solicito reparo em uma das janelas da cantina pois a mesma está solta podendo cair.,,,Manutenção Preventiva > Quadros Elétricos,,1,Reclass_LSTM,Baixa
2019110155,Reposição de aparelho de ar condicionado da sala dos professores,2019-11-07 10:46,Fechado,,,,Campus Paulo Freire,,,,,Climatização > Ar condicionado split,,,,515.88,,,,"-17.533083430502355, -39.72176480207475",,"Prezados, bom dia.
Há alguns meses foi removido um dos ar condicionado da sala 01 dos professores, marca Elgin, potência 18.000 BTUs, por conta de problema irreparável. A sala conta com mais um aparelho do mesmo tipo, mas os professores constantemente queixam-se de que este aparelho é insuficiente para suprir o conforto térmico do ambiente. Solicito novo aparelho para repor o equipamento defeituoso.",Reposição de aparelho de ar condicionado da sala dos professores - CPF,Reposição de aparelho de ar condicionado da sala dos professores - CPF,Climatização > Ar condicionado,,1,LSTM,Baixa
2019110061,Solicitação de religação de água,2019-11-04 14:20,Fechado,,,,Campus Paulo Freire,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-17.534828808942148, -39.72394543442796",,"Olá, boa tarde!

Gostaria de solicitar a religação de água da torneira que fica próxima ao depósito de materiais de limpeza.

Atenciosamente,

Bruna Nico.",,,Hidrossanitária > Hidráulica,,0.91,Reclass_LSTM,Baixa
2019110063,Problemas com o ar condicionado,2019-11-04 15:33,Fechado,,,,Reitoria,,,,,Climatização > Ar condicionado split,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"Prezados(as) colegas, boa tarde.
Solicito manutenção do aparelho de ar condicionado instalado na sala de Assessoria de Comunicação Social. O equipamento não está funcionando adequadamente e, segundo vistoria realizada pelo colega da prestadora de serviços de manutenção, o problema está no gás (ou melhor, não está, pois o gás não existe mais). Peço, assim, que sejam tomadas as devidas previdências para resolução do problema tão logo seja possível.
Grata pela atenção, aguardo.
Abraços!",,,Elétrica > Instalações elétricas,,0.96,Reclass_LSTM,Baixa
2019110074,Manutenção semanal do gerador  de 55 kVA do CPF,2019-11-05 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Gerador,,,,0,,,,"-17.53335341230621, -39.72217542816204",,"Solicito acompanhamento do gerador de 55 kVA do Campus Paulo Freire conforme documento em anexo.
Caso seja detectado alguma anomalia ou algum dos serviços descritos no documento não foi feito, favor informar descrever nesse chamado ou informar a Coordenação de Manutenção e a Coordenação de Campus.",,,Manutenção Preventiva > Gerador,,0.98,LSTM,Baixa
2019110075,Manutenção preventiva semanal do gerador 170 kVA do CSC,2019-11-05 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Gerador,,,,0,,,,"-16.424307884397862, -39.136705238608734",,"Solicito acompanhamento do gerador de 170 kVA do Campus Sosigenes Costa conforme documento em anexo.
Caso seja detectado alguma anomalia ou algum dos serviços descritos no documento não foi feito, favor informar descrever nesse chamado ou informar a Coordenação de Manutenção e a Coordenação de Campus.",,,Manutenção Preventiva > Gerador,,0.98,LSTM,Baixa
2019110076,Manutenção preventiva semanal do gerador 55 kVA da Reitoria CJA,2019-11-05 00:00,Fechado,,,,Reitoria,,,,,Manutenção Preventiva > Gerador,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"Solicito acompanhamento do gerador de 55 kVA da Reitoria do Campus Jorge Amado conforme documento em anexo.
Caso seja detectado alguma anomalia ou algum dos serviços descritos no documento não foi feito, favor informar descrever nesse chamado ou informar a Coordenação de Manutenção e a Coordenação de Campus.",,,Manutenção Preventiva > Gerador,,0.99,LSTM,Baixa
2019110077,Tratamento químico mensal da água de condensação do ar condicionado central,2019-11-05 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado central,,,,0,,,,"-16.424307884397862, -39.136705238608734",,"Solicito tratamento químico de água de condensação de ar condicionado central. Este procedimento deverá acompanhar o documento em anexo ""DINFRA.CM.17 - MANUTENÇÃO PREVENTIVA DE AR CONDICIONADO CENTRAL (CHILLER) - PMOC"", com informações sobre o sistema de refrigeração no Item 7.
Os padrões técnicos a serem alcançados após o tratamento devem estar de acordo ao que consta no ANEXO IV do documento em anexo.
Após o tratamento, a UFSB deverá ser informada do serviço com a entrega de um relatório técnico informando sobre o processo.",,,Manutenção Preventiva > Ar condicionado central,,0.96,LSTM,Baixa
2019110078,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Bloco Administrativo CPF,2019-11-05 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-17.533274716800296, -39.72248779186285",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110079,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Bloco Anexo de Aulas CPF,2019-11-05 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-17.53294195326467, -39.72258736378763",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110080,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Bloco Aulas 1 CPF,2019-11-05 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-17.53318988361887, -39.72242666524693",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110081,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Bloco Aulas 2 CPF,2019-11-05 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110082,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Bloco Docente CPF,2019-11-05 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-17.533083430502355, -39.72176480207475",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110083,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - CFCTAf/Ceplac CJA,2019-11-05 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,#N/A,,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110084,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Laboratório 1° Ciclo/CFS CPF,2019-11-05 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-17.534235850278133, -39.724091821208056",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110085,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Pavilhão Administrativo CJA,2019-11-05 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110086,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Pavilhão de aulas CJA,2019-11-05 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110087,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Pavilhão de serviços CJA,2019-11-05 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110088,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Quadra CPF,2019-11-05 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-17.532979931742542, -39.7220601067383",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110089,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Reitoria CJA,2019-11-05 00:00,Fechado,,,,Reitoria,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110090,Manutenção preventiva/Inspeção bimensal de Quadros Elétricos de BT - Subestação CJA,2019-11-05 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Quadros Elétricos,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva/inspeção dos quadros elétrico de baixa tensão conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 02.
É OBRIGATÓRIA a entrega deste documento à UFSB, de modo a dar retorno aos serviços executados e atualização dos cadastros dos quadros elétricos.",,,Manutenção Preventiva > Quadros Elétricos,,1,LSTM,Baixa
2019110097,Reparo de pia,2019-11-05 09:01,Fechado,,,,Campus Sosígenes Costa,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-16.424310442233665, -39.1367972326299",,"A pia do Laboratório de Microbiologia, Fisiologia e Biotecnologia está apresentando vazamento. Solicito manutenção.",,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,0.95,Reclass_LSTM,Média
2019110093,Instalação de Filtro,2019-11-05 08:48,Fechado,,,,Campus Sosígenes Costa,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-16.424310442233665, -39.1367972326299",,Solicito a instalação de um filtro para o o pré-tratamento de purificação da água. O filtro já está no laboratório de Genética e Biologia Molecular disponível para a instalação.,,,Manutenção Preventiva > Vistoria em Instalações,,0.91,Reclass_LSTM,Baixa
2019110094,Instalação de Tomada,2019-11-05 08:52,Fechado,,,,Campus Sosígenes Costa,,,,,Elétrica > Instalações elétricas,,,,0,,,,"-16.424310442233665, -39.1367972326299",,Existe a necessidade de instalação de uma nova tomada para o funcionamento de um filtro de água purificada para pesquisa no Laboratório de Genética e Biologia Molecular.,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,0.99,Reclass_LSTM,Baixa
2019110095,Troca de Torneira,2019-11-05 08:58,Fechado,,,,Campus Sosígenes Costa,,,,,Hidrossanitária > Hidráulica,,,,77.88,,,,"-16.424310442233665, -39.1367972326299",,Há a necessidade de uma torneira com duas saídas de água para o Laboratório de Genética e Biologia Molecular para possibilitar o uso do filtro de purificação de água. Solicito a troca de uma das torneiras.,Troca de torneira,Troca de torneira,Hidrossanitária > Hidráulica,,0.99,LSTM,Baixa
2019110099,Instalação,2019-11-05 09:14,Fechado,,,,Campus Paulo Freire,,,,,Elétrica > Instalações elétricas,,,,0,,,,"-17.53335341230621, -39.72217542816204",,Instalar uma tv no Cuni de Itamaraju.,,,Manutenção Preventiva > Gerador,,1,Reclass_LSTM,Baixa
2019110100,Torneira Copa,2019-11-05 09:43,Fechado,,,,Reitoria,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-14.788316740297745, -39.27483123836992",,Favor verificar a torneira da copa.,,,Hidrossanitária > Hidráulica,,0.95,LSTM,Baixa
2019110108,Instalção de Ponto de rede,2019-11-05 13:39,Fechado,,,,Campus Jorge Amado,,,,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Prezados,
Gostaria de solicitar instalação de pontos de rede para alocar impressoras, segue locais;
1 ponto de rede lógica e elétrica ao lado da entrada da dinfra
2 pontos de rede lógica e elétrica na entrada da progeac",,,Manutenção Preventiva > Gerador,,1,Reclass_LSTM,Baixa
2019110109,Destravamento de Hidrômetro dos reservatórios - 3002,2019-11-05 14:05,Fechado,,,,Reitoria,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-14.788316740297745, -39.27483123836992",,Solicito destravamento de hidrômetro que mede chegada de água nos reservatórios da reitoria.,,,Climatização > Ar condicionado,,1,Reclass_LSTM,Média
2019110120,Lâmpadas queimadas,2019-11-05 18:46,Fechado,,,,Campus Jorge Amado,,,,,Elétrica > Iluminação,,,,0,,,,"-14.809436680601632, -39.27904921187019",,"4 lâmpadas tubular queimadas, 2 na sala 03 e 2 na sala 04.",,,Elétrica > Iluminação,,0.99,LSTM,Baixa
2019110135,Bomba do dreno do reservatório inferior - CSC,2019-11-06 15:46,Fechado,,,,Campus Sosígenes Costa,,,,,Hidrossanitária > Bomba,,,,712.6700000000001,,,,"-16.424307884397862, -39.136705238608734",,Solicito reparo em bomba do dreno do reservatório inferior do CSC.,Bomba do dreno do reservatório inferior - CSC; Bomba do dreno do reservatório inferior,Bomba do dreno do reservatório inferior - CSC; Bomba do dreno do reservatório inferior,"Estrutura Predial > Esquadrias, porta, portão e janelas",,0.93,Reclass_LSTM,Média
